transaction_id,transaction_amount_usd,transaction_hour,distance_from_home_miles,is_foreign_transaction,transactions_last_24h,merchant_risk_score,fraud
T01667,46.83,13,4,0,1,27,Not Fraud
T00641,26.16,7,130.4,0,1,38.7,Not Fraud
T01964,25.4,14,18,0,2,6.5,Not Fraud
T03814,7.77,0,1.1,0,1,24.7,Not Fraud
T03296,2.57,0,10.4,0,0,39.1,Not Fraud
T00220,19.44,17,39.7,0,2,9,Fraud
T04382,20.75,22,6,0,3,11.3,Not Fraud
T01098,50.61,16,41.1,0,0,22.5,Not Fraud
T00457,83.23,2,20.7,0,0,25.9,Not Fraud
T01524,164.92,2,4.1,0,3,32.6,Not Fraud
T00870,69.83,23,33.5,0,4,24.1,Not Fraud
T02038,31.19,12,38.5,0,2,6.8,Not Fraud
T02627,620.08,20,11.3,0,1,27.4,Not Fraud
T02578,61.45,22,17.5,0,2,23.4,Fraud
T03328,42.18,7,4.7,0,3,19.9,Not Fraud
T01235,55.16,1,2.2,0,3,34.7,Not Fraud
T03386,80.1,23,45.5,0,1,8.9,Not Fraud
T04355,15.6,15,9.4,0,0,37.5,Not Fraud
T02639,63.37,20,62.2,0,0,12.4,Not Fraud
T00318,8.81,3,48.5,0,0,15.9,Not Fraud
T02800,30.84,22,3.8,1,1,48,Not Fraud
T03611,57.08,20,12.2,0,3,53.4,Fraud
T01536,34.16,2,19.6,0,3,41.7,Fraud
T00397,10.47,9,4.2,0,1,46.9,Not Fraud
T03468,77.47,3,3.7,0,1,47.1,Not Fraud
T02712,28.67,2,17.6,1,6,14.1,Not Fraud
T00606,8.51,15,0.7,0,1,62.4,Not Fraud
T03628,97.59,12,32.9,0,1,52.5,Fraud
T04597,48.1,11,1.3,0,6,45.3,Not Fraud
T00901,112.19,20,7,0,0,38.1,Not Fraud
T04874,27.09,2,21,0,0,42.1,Not Fraud
T04534,11.41,15,3.4,0,0,50,Not Fraud
T00206,7.77,10,39,0,2,51.7,Fraud
T03115,72.49,20,6.1,0,1,38.8,Not Fraud
T00215,32.15,1,4.6,0,2,15.8,Not Fraud
T03000,205,6,51.5,0,1,48.1,Fraud
T00827,70.47,17,5.6,0,0,6.2,Fraud
T01132,114.24,5,5.3,0,3,33.4,Not Fraud
T03864,42.76,16,6.6,0,2,57.2,Not Fraud
T04941,19.22,20,24,0,4,37.6,Not Fraud
T04063,65.19,3,11.3,0,2,7.5,Not Fraud
T04720,6.54,15,28.2,0,2,31.9,Not Fraud
T00137,25.1,6,41.8,0,2,28.6,Not Fraud
T00071,68.06,6,46,0,2,31.2,Not Fraud
T03695,33.23,3,0.9,0,5,57.4,Not Fraud
T04379,133,17,17.6,0,3,15.9,Not Fraud
T03180,58.3,7,6,0,2,15.7,Not Fraud
T01893,94.47,22,32.5,0,1,11.2,Not Fraud
T00720,13.65,15,4.7,1,3,43.9,Fraud
T02784,16.74,0,29.4,0,1,25.3,Not Fraud
T02107,156.23,18,209.4,0,1,22.6,Fraud
T00352,886.07,8,4.7,1,3,18.9,Not Fraud
T02687,182.27,22,16.2,0,0,25,Not Fraud
T01475,9.99,8,6.5,0,2,15.5,Not Fraud
T02320,45.99,11,19.5,0,3,19.7,Not Fraud
T01287,28.25,10,8.3,0,1,22.9,Not Fraud
T03341,14.18,0,19.5,0,5,25.3,Not Fraud
T03694,45.88,0,29.8,0,2,20.9,Fraud
T01817,15.76,12,7.2,0,1,24.2,Not Fraud
T02717,156.46,7,2,1,1,27.6,Not Fraud
T02034,8.6,19,16.2,0,4,13.2,Not Fraud
T04405,99.63,20,8.4,1,3,16.1,Not Fraud
T00860,90.2,8,18.4,0,1,23.2,Not Fraud
T03353,9.54,6,33.7,0,5,42.2,Not Fraud
T03688,23.68,12,4.6,0,3,36.5,Not Fraud
T02661,15.25,1,5.1,0,5,22.1,Not Fraud
T03240,58.26,18,18.9,0,4,12.5,Not Fraud
T00205,76.66,10,18.1,0,4,9.2,Not Fraud
T03186,14.58,0,6.4,1,5,26.1,Fraud
T03104,22.25,8,54,0,0,21.5,Not Fraud
T01217,25.83,22,6.5,0,3,32.8,Not Fraud
T01672,34.11,14,2.7,0,0,24.8,Not Fraud
T02736,17.64,14,37,0,2,43.6,Not Fraud
T04306,117.34,6,9,0,0,19.4,Not Fraud
T01562,58.17,10,21.5,0,1,3,Not Fraud
T04650,2.58,4,591.3,1,4,48.7,Fraud
T04523,8.73,10,3,0,0,21.3,Not Fraud
T01440,17.36,6,9.3,0,3,15.3,Not Fraud
T01956,37.35,21,4.3,0,1,8.6,Not Fraud
T00723,19.98,20,3.9,0,1,23.8,Not Fraud
T01185,17.26,3,79.9,0,4,14.7,Not Fraud
T04840,59.8,11,1.1,0,2,9.7,Not Fraud
T04989,199.49,15,3.4,0,0,44.2,Not Fraud
T04303,29.72,20,10,0,1,21.8,Not Fraud
T04983,43.35,4,76.2,0,1,52.9,Fraud
T04728,72.96,7,33.2,0,0,18.8,Not Fraud
T02866,49.67,5,5.1,1,2,11.7,Not Fraud
T00675,125.66,9,10.2,0,2,17.2,Not Fraud
T03089,3.79,9,9.2,0,1,14.7,Not Fraud
T01547,10.63,23,1.1,0,2,68.3,Not Fraud
T00088,2.52,22,3.5,0,2,31.7,Not Fraud
T00294,40.54,6,5.9,0,2,30.6,Not Fraud
T02904,51.14,12,3.1,0,4,27.3,Not Fraud
T01228,48.82,17,1.4,0,3,49.7,Not Fraud
T00748,51.67,19,3.3,0,1,21.6,Not Fraud
T02834,64.4,0,8.2,0,0,26.1,Not Fraud
T03750,122.89,7,6.8,0,1,3,Not Fraud
T00647,128.73,19,1.3,0,1,16.3,Not Fraud
T02744,33.41,23,7.9,0,1,13,Not Fraud
T02546,2.4,14,192.5,0,2,79.8,Fraud
T02187,28.76,6,21.3,0,4,16.8,Not Fraud
T01314,95.24,8,1.4,0,4,78.7,Not Fraud
T02306,29.39,6,10.2,0,3,26.2,Not Fraud
T03661,128.62,18,17.1,0,4,15.3,Not Fraud
T01847,24.86,19,82.2,1,4,28.1,Not Fraud
T02279,11.71,13,2.6,0,4,41.1,Fraud
T03198,20.41,0,35.8,0,4,25.1,Not Fraud
T02525,19.07,16,10.6,0,2,21.4,Not Fraud
T01347,70.8,3,28,0,2,21.4,Not Fraud
T04839,24.76,2,110.6,0,2,24.3,Fraud
T00866,3.67,17,0.9,0,3,48.3,Not Fraud
T03127,10.51,9,14.8,0,1,38.2,Not Fraud
T04498,27.3,8,0.7,1,4,33.3,Not Fraud
T02512,11.37,9,20.4,1,0,14.3,Not Fraud
T00754,97.63,16,2.2,0,2,20.2,Not Fraud
T02174,21.99,4,2.4,0,3,34.9,Not Fraud
T04582,52.29,1,31.4,1,2,34.6,Fraud
T04319,223.63,14,164.2,0,1,4.7,Not Fraud
T02335,47.85,5,132.4,0,1,12.6,Fraud
T04350,27.26,18,4.3,0,1,29.7,Not Fraud
T01452,45.99,17,11.7,0,3,14,Not Fraud
T02680,58.03,17,11.9,0,2,4.1,Not Fraud
T01569,63.29,0,34.9,0,0,15.9,Fraud
T03884,12.17,18,1.3,0,1,38.9,Not Fraud
T03978,26.6,23,9.2,1,2,59.1,Fraud
T00050,34.97,12,24.8,0,0,39.7,Not Fraud
T00026,175.43,6,1.9,1,1,27.9,Not Fraud
T00184,49.08,2,12.9,1,2,11.7,Not Fraud
T01509,53.7,18,4.7,0,4,18.8,Not Fraud
T02590,70.41,18,2.1,1,2,15.3,Fraud
T02963,24.66,0,31.9,0,1,25.3,Not Fraud
T00662,37.37,23,5.3,0,5,40.7,Not Fraud
T03889,21.44,8,2.3,0,1,39.8,Not Fraud
T01594,79.2,17,29.2,0,0,51.8,Not Fraud
T01581,65.77,15,16.9,0,0,15.1,Fraud
T00078,126.06,5,6.1,1,0,28.4,Not Fraud
T01831,88.14,22,12.1,0,5,25.4,Not Fraud
T04064,28.15,8,0.5,0,3,56.1,Not Fraud
T02574,6.97,5,0.9,0,2,29.6,Not Fraud
T04895,16.8,17,8.6,0,7,31.3,Not Fraud
T01966,16.34,18,11.5,0,2,29,Not Fraud
T04932,69.95,22,8.1,0,1,39,Not Fraud
T03466,54.22,18,49.1,0,2,6.1,Not Fraud
T04777,46.46,2,12.5,0,1,17.2,Not Fraud
T02561,24.65,3,17.2,0,3,30.3,Not Fraud
T04023,126.01,18,3.3,0,4,22.3,Not Fraud
T00245,54.05,13,9.6,0,2,30.7,Not Fraud
T00765,414.51,12,3.9,1,2,22.2,Not Fraud
T01951,5.63,23,80,0,1,7.8,Not Fraud
T04976,12.55,1,2.9,0,0,27.2,Not Fraud
T04537,12.41,21,10.5,0,3,7.2,Not Fraud
T00882,6.76,11,2.3,0,2,22.7,Not Fraud
T03218,75.8,13,31.8,0,5,28.2,Not Fraud
T00931,247.86,18,2.5,0,3,55.8,Not Fraud
T01125,12.35,21,6.8,0,4,15.2,Not Fraud
T02087,79,19,78.3,0,4,29.5,Not Fraud
T04265,92.87,15,90.8,0,3,12,Fraud
T02477,16.33,4,3.1,0,3,55.1,Not Fraud
T03588,12.37,17,39.9,0,2,65.2,Not Fraud
T02986,250.95,23,16,0,2,15.1,Not Fraud
T01801,25.5,3,2.7,0,1,12.5,Not Fraud
T02480,21.46,0,20.7,0,3,20,Not Fraud
T04861,68.28,23,2.8,0,0,22.6,Not Fraud
T02245,14.83,0,0.8,0,2,11.8,Not Fraud
T00762,12.19,3,0.7,0,3,51.1,Not Fraud
T04036,29.61,13,0.7,0,1,6.3,Not Fraud
T01949,29.24,21,12.2,0,1,19.8,Not Fraud
T00429,18.56,10,15.8,0,4,20.2,Not Fraud
T00061,23.7,9,31.2,0,4,47.3,Fraud
T01631,71.73,12,6.4,0,1,4.8,Not Fraud
T04936,45.78,15,3.9,0,3,30,Not Fraud
T01283,168.01,12,18.4,0,3,6.5,Not Fraud
T04660,160.21,12,12.8,0,3,45.7,Fraud
T03742,82.6,9,17.1,0,1,32.6,Not Fraud
T03345,2.93,8,4.7,0,1,6,Not Fraud
T03666,37.73,21,3.5,0,0,29.4,Not Fraud
T02143,134.73,1,13.9,0,3,50,Not Fraud
T02344,14.09,20,471.5,0,1,34.5,Fraud
T02106,62.49,9,65.8,0,0,14,Not Fraud
T00038,16.06,21,8.1,0,2,26.7,Not Fraud
T04269,55.91,11,2.5,0,0,16,Not Fraud
T01360,22.1,11,231.4,0,1,18.1,Not Fraud
T00439,35.82,0,25.2,0,1,26.7,Not Fraud
T01939,247.22,3,21.1,0,5,27.1,Fraud
T00454,98.66,14,255.4,0,1,28.7,Not Fraud
T00793,9.23,18,58.2,0,1,21.4,Not Fraud
T02704,47.52,4,33.1,0,1,52.1,Not Fraud
T02721,32.99,2,5.3,1,0,13.7,Not Fraud
T03475,161.88,1,3.8,0,1,59.1,Not Fraud
T02951,24.94,9,1.2,0,2,8.5,Not Fraud
T00367,33.1,10,15,0,2,10.8,Not Fraud
T04950,117.33,15,2.3,0,2,33.4,Not Fraud
T01946,151.55,18,20.7,0,3,59.1,Not Fraud
T01298,14.2,6,23.3,0,0,36.7,Not Fraud
T03801,209.77,7,11.8,0,2,14.1,Not Fraud
T04014,7.77,5,296.2,0,1,43.8,Fraud
T00898,18.41,10,4,0,3,15.6,Not Fraud
T01179,7.12,8,18,0,4,11.4,Not Fraud
T02436,10.13,20,0.9,0,3,34.6,Not Fraud
T03846,36.79,10,10.3,0,2,3.5,Not Fraud
T03551,18.32,10,20.6,0,1,27.6,Not Fraud
T00386,11.55,19,13.8,0,4,69.1,Not Fraud
T00319,37.88,20,19.6,0,2,16,Not Fraud
T04638,10.99,0,5.6,0,4,20.3,Not Fraud
T03882,7.69,18,23.7,0,1,30.1,Not Fraud
T04032,11.96,20,1.7,0,2,28.1,Not Fraud
T00210,158.43,18,1.4,0,3,36.9,Not Fraud
T03350,53.17,0,14.4,0,2,56.6,Not Fraud
T01755,22.96,14,0.3,0,1,53.6,Not Fraud
T01781,26.83,11,1.6,0,1,10.2,Not Fraud
T00230,13.11,6,4.3,0,1,32.5,Not Fraud
T03499,9.27,10,20.6,0,2,83.5,Not Fraud
T00551,26.63,8,54.6,0,1,15.2,Not Fraud
T00657,44.51,5,3.1,0,3,17.6,Not Fraud
T02929,3.82,6,2.9,0,5,10.3,Not Fraud
T03233,20.17,8,4,0,0,7.7,Not Fraud
T00549,172.73,18,3.2,0,1,32.5,Not Fraud
T02936,17.63,6,12.3,0,3,58.6,Not Fraud
T02371,159.73,18,8.6,1,0,5.8,Fraud
T02538,7.81,2,20.8,0,6,28.3,Not Fraud
T02408,10.59,22,1,0,3,30.3,Fraud
T00502,34.07,6,6.1,0,2,37.1,Fraud
T04386,23.88,19,12.8,0,0,32.6,Fraud
T01091,10.93,12,10.4,0,1,21.6,Not Fraud
T01299,36.47,10,4.6,0,1,33.8,Not Fraud
T02823,14.89,10,2.7,0,1,21.3,Not Fraud
T03803,5.01,22,13.6,0,1,31.8,Not Fraud
T00890,85.32,9,2.9,0,0,43.3,Not Fraud
T04228,56.94,18,3.8,0,4,40.3,Not Fraud
T02995,101.55,8,8.7,0,2,3.5,Not Fraud
T03194,153.43,9,55,0,4,51,Not Fraud
T00212,20.79,19,1.7,0,1,20,Not Fraud
T04260,23.81,13,4.8,0,3,23.4,Not Fraud
T00242,6.11,19,3.7,0,2,21.4,Not Fraud
T01162,16.67,16,8.4,0,0,19,Not Fraud
T01484,18.26,8,8.1,0,0,54.3,Not Fraud
T01561,30.77,19,5.3,0,1,8,Not Fraud
T04477,39.34,8,63.4,0,2,39.1,Not Fraud
T00556,17.49,18,1.8,0,1,9.7,Not Fraud
T03576,86.44,20,9,0,0,44.9,Not Fraud
T03463,20.26,8,3.8,0,4,23.7,Not Fraud
T02915,197.62,9,107.4,0,2,29.8,Not Fraud
T04758,6.6,16,0.3,0,1,22.9,Not Fraud
T02769,52.71,1,3.3,0,0,28.1,Not Fraud
T00389,410.08,18,8.7,1,2,25.6,Not Fraud
T02203,5.73,23,2.7,0,5,20.4,Not Fraud
T04648,9.14,11,1.9,1,1,31.7,Not Fraud
T03609,15.66,12,17.8,0,4,9.4,Not Fraud
T03983,23.27,6,46.2,0,1,38.3,Not Fraud
T01271,81.55,18,4,0,4,22.9,Not Fraud
T03335,12.27,8,5.2,1,2,21.9,Fraud
T00611,26.29,6,10.1,0,0,12.7,Not Fraud
T00545,40.96,10,13.8,0,4,24.3,Fraud
T04634,24.64,13,0.9,1,1,27,Not Fraud
T03137,317.8,12,11,0,4,33.5,Fraud
T04906,637.73,23,4.9,0,5,19.4,Not Fraud
T02129,17.64,18,44.3,0,2,10.7,Not Fraud
T01511,40.54,12,37.7,0,2,28.6,Not Fraud
T04694,21.06,20,1.4,1,2,42.9,Fraud
T01539,31.5,7,6.5,0,1,25.9,Not Fraud
T03392,34.08,4,5.1,0,3,11.9,Not Fraud
T03143,8.14,16,5.2,0,5,61.6,Fraud
T03980,73.09,2,2.1,0,0,12,Not Fraud
T00858,238.14,19,17.5,0,3,33.9,Not Fraud
T02628,30.52,4,41.6,0,3,2.2,Not Fraud
T02689,31.94,21,43.8,0,2,12.8,Not Fraud
T04581,13.21,8,27,0,3,13.2,Not Fraud
T00213,46.93,15,7.8,0,1,34.8,Not Fraud
T03154,155.02,13,26,0,1,8.4,Not Fraud
T02485,24.31,23,46,0,0,25.6,Fraud
T03429,40.87,18,36.6,0,1,36.6,Not Fraud
T01618,11.12,21,18.6,0,3,42.6,Not Fraud
T00107,97.04,13,20.1,0,4,24.8,Not Fraud
T04085,34.89,1,42.2,0,4,33.1,Fraud
T01804,32.5,20,24.8,0,5,32.6,Not Fraud
T03160,59.86,2,26.5,0,1,15.7,Not Fraud
T02227,44.99,14,0.2,0,4,26.8,Not Fraud
T00482,110.76,4,71.7,0,1,15.9,Not Fraud
T02953,36.88,11,68.7,0,0,15.1,Not Fraud
T01990,25.59,4,27.3,0,2,10.9,Not Fraud
T02902,5,7,11.2,0,0,40.4,Not Fraud
T00743,11.44,23,19,0,1,33.5,Not Fraud
T03633,163.01,23,4,0,1,45.4,Not Fraud
T04088,35.36,20,24.6,0,3,59.5,Not Fraud
T04458,17.89,16,2.2,0,1,32.9,Not Fraud
T02077,144.4,6,38.5,0,1,2.9,Not Fraud
T02094,63.41,20,1.8,0,6,14.8,Not Fraud
T04025,9.3,23,24.1,1,2,46.7,Fraud
T01357,17.84,4,21.7,0,1,16.7,Not Fraud
T03102,6.84,0,16.7,0,1,20.7,Not Fraud
T02453,32.11,5,3.9,0,4,17.5,Not Fraud
T03800,53.6,1,5.7,1,2,29.5,Not Fraud
T02926,96.01,15,0.5,0,4,64.7,Not Fraud
T00462,10.14,13,25.6,0,2,78,Not Fraud
T00328,28.83,22,5.7,0,4,19.9,Fraud
T02888,16.85,20,3.2,0,3,24.5,Not Fraud
T01420,228.25,5,8.1,0,3,49.6,Not Fraud
T02771,4.33,17,11.4,0,2,26.5,Not Fraud
T01316,11.97,6,24.6,0,3,18.7,Not Fraud
T01025,109.3,18,4.2,0,2,8.1,Not Fraud
T02972,135.52,19,0.9,0,0,6.4,Not Fraud
T02167,8.09,17,58.9,0,2,15.7,Not Fraud
T00143,156.87,9,15.5,0,1,49.5,Not Fraud
T04923,179.45,21,31.7,0,2,62,Not Fraud
T00752,27.36,18,20.3,0,4,45.2,Not Fraud
T03717,12.66,7,1.5,0,2,10.6,Not Fraud
T03868,19.61,21,3.5,0,2,25.3,Not Fraud
T03473,26.02,16,1.9,0,3,65.1,Not Fraud
T01099,46.54,8,14.6,0,4,26.9,Fraud
T01673,42.94,5,1,0,2,39.9,Not Fraud
T02588,33.1,14,387.8,0,1,44.4,Fraud
T04451,5.94,0,49.1,0,2,42,Not Fraud
T01743,86.79,5,2.1,0,3,22.6,Not Fraud
T01653,26.57,23,18.8,0,3,20.3,Not Fraud
T03573,29.69,9,0.6,0,4,34.2,Not Fraud
T03072,142.79,13,66,1,1,45.4,Fraud
T03597,2.5,3,23.7,0,4,29.9,Not Fraud
T04726,54,5,43.2,0,1,10.3,Not Fraud
T02544,66.32,12,27.8,0,4,50.3,Not Fraud
T03710,43.01,10,3.2,0,0,29,Not Fraud
T01932,39.06,2,11.1,0,2,17.8,Not Fraud
T04263,2.46,21,5.6,0,3,27.4,Not Fraud
T04948,6.48,0,3.9,0,2,5.6,Not Fraud
T03108,21.46,3,23.7,0,2,29.7,Not Fraud
T01867,41.17,4,2.1,0,3,5.5,Not Fraud
T04518,30.11,10,6,0,5,34.8,Fraud
T03287,114.71,10,7.6,0,3,26.8,Not Fraud
T03036,11.05,12,90.4,0,2,7.2,Not Fraud
T04708,6.77,18,2.5,0,2,24.2,Not Fraud
T02645,123.96,13,6.3,0,1,37.2,Fraud
T00178,156.21,18,1.2,0,2,62,Not Fraud
T03786,59.64,19,0.9,0,4,37.7,Not Fraud
T03537,68.5,14,16.7,0,2,36.8,Not Fraud
T00887,100.13,22,124.5,0,2,19.9,Not Fraud
T02892,32.92,20,4.6,0,2,38.6,Not Fraud
T04022,109.15,10,12.7,0,3,26.9,Not Fraud
T00790,193.33,6,327.2,0,0,5.9,Fraud
T01253,23.19,19,1.5,0,2,38.2,Not Fraud
T04187,21.57,0,9.1,0,0,67.9,Not Fraud
T00135,12.36,8,18.9,0,1,35.9,Not Fraud
T01363,254.94,21,7.1,0,0,36.4,Not Fraud
T01066,112.69,14,0.5,0,4,19.1,Not Fraud
T02327,126.05,18,1.3,0,4,13.3,Not Fraud
T04145,35.21,15,8.7,0,2,34.4,Not Fraud
T01833,62.55,12,43.9,0,1,31,Not Fraud
T03941,30.18,14,3.7,0,1,10.5,Not Fraud
T01858,334.67,15,10.8,0,1,31.4,Not Fraud
T03277,44.01,21,4.7,0,4,38.7,Not Fraud
T00214,106.4,5,52.7,0,2,14.4,Fraud
T01605,26.18,14,30.4,0,2,31.1,Not Fraud
T03313,275.59,3,66.7,0,0,15.9,Fraud
T03910,49.55,9,2.6,0,3,24.1,Not Fraud
T02772,50.54,15,9.2,0,3,3.1,Not Fraud
T00582,112.97,19,41.7,1,0,44.3,Not Fraud
T04030,123.64,2,13.7,0,1,11.1,Not Fraud
T01662,24.9,12,12.4,0,1,13.1,Not Fraud
T01884,23.99,8,9.1,0,2,22.8,Not Fraud
T00407,21.1,6,20.7,0,2,57.4,Fraud
T04864,36.5,12,15.1,0,5,36.8,Fraud
T01310,9.21,5,18,0,2,48,Not Fraud
T04459,71.24,2,40,0,3,28,Fraud
T04683,8,6,1.3,0,1,33.2,Not Fraud
T02997,12.63,16,7.3,0,3,47.4,Not Fraud
T01829,86.99,5,11.2,0,2,24.9,Not Fraud
T02263,295.75,4,8.9,0,1,39.7,Fraud
T03822,132.97,1,11.3,1,2,21.4,Fraud
T03061,8.2,10,60.7,0,3,57.5,Not Fraud
T04487,59.28,11,0.8,0,2,47,Not Fraud
T02933,150.94,5,5.3,0,4,16.9,Not Fraud
T00547,21.15,1,87.9,0,3,68.6,Not Fraud
T00437,19.94,13,34.5,0,2,7.9,Not Fraud
T02015,28.66,9,2,0,0,42.7,Not Fraud
T04741,78.39,18,2.2,0,4,5.1,Not Fraud
T01334,166.51,2,34.1,0,0,19.3,Not Fraud
T03582,45.19,21,9.3,0,2,16.1,Not Fraud
T01590,62.74,2,6.8,0,1,3.1,Not Fraud
T02763,318.9,2,38.2,0,2,28.5,Not Fraud
T03006,114.56,10,0.5,0,1,8.3,Not Fraud
T03866,329.38,20,9.7,0,4,33.3,Fraud
T00293,42.09,11,1.2,0,1,14.9,Not Fraud
T02787,8.22,14,29.8,0,1,14.7,Not Fraud
T02400,34.84,18,2.8,0,4,13.5,Not Fraud
T01514,8.68,21,19.8,0,0,33.4,Fraud
T01270,30.8,10,0.8,0,0,16.3,Not Fraud
T04857,30.54,16,16.1,0,1,10.4,Not Fraud
T02756,112.9,21,2.6,0,2,12,Not Fraud
T02767,22.14,11,87.3,0,1,41,Not Fraud
T04808,528.22,17,366.1,0,2,41.9,Fraud
T00706,28.87,12,222.6,0,2,1.5,Not Fraud
T00955,70.55,3,6,0,3,12.3,Not Fraud
T00007,6.48,4,10.1,0,5,40.5,Not Fraud
T03293,26.56,11,3,0,1,18.5,Not Fraud
T04147,167.68,19,21.9,0,8,19.2,Not Fraud
T04231,81.87,0,0.7,0,1,37.6,Not Fraud
T04690,48.1,13,2.6,0,1,53.7,Fraud
T04570,18.96,13,187.9,0,3,14.8,Not Fraud
T02532,29.11,20,26.3,0,2,19.5,Not Fraud
T01933,17.47,1,1.9,1,0,27.3,Not Fraud
T02752,27.74,16,103.1,0,3,14,Not Fraud
T04057,8.77,2,2,0,2,48.2,Fraud
T03418,26.63,14,32.7,1,0,30.5,Not Fraud
T02374,42.75,1,35.6,0,0,50.6,Not Fraud
T01143,224.89,11,2.5,0,2,13.5,Not Fraud
T01086,15.54,22,3.6,0,4,28.6,Not Fraud
T02099,62.28,2,1.2,0,2,19.2,Not Fraud
T01387,38.11,9,23.8,0,3,45.2,Not Fraud
T04704,54.13,14,53.1,0,3,9.9,Not Fraud
T04609,69.47,12,4.5,1,3,39.2,Not Fraud
T01318,241.3,6,30.6,0,2,14,Not Fraud
T03716,28.37,6,15,0,3,26.5,Not Fraud
T02308,21.47,8,0.7,0,2,30.5,Not Fraud
T04888,11.92,2,42.5,0,2,4.8,Not Fraud
T03706,90.1,3,72.2,0,0,43.3,Fraud
T02215,84.93,3,1.1,0,2,49.7,Not Fraud
T03871,79.05,17,4.9,0,3,41.2,Not Fraud
T01297,3.93,20,2,0,0,44.5,Not Fraud
T00655,55.87,13,38.5,0,1,24.8,Not Fraud
T02098,45.66,11,12.4,0,1,13.5,Not Fraud
T04420,50.6,15,46.7,0,4,24.1,Not Fraud
T01263,48.2,20,5.9,0,2,25.2,Not Fraud
T03256,23.52,19,36,0,0,27.5,Not Fraud
T00994,4.51,22,34.9,0,1,47.5,Not Fraud
T02487,60.57,13,2.3,0,3,2.7,Not Fraud
T03630,7.65,8,22.6,0,5,20.8,Not Fraud
T02384,21.59,1,11,1,1,55,Not Fraud
T04444,24.92,8,12.4,0,2,45.5,Not Fraud
T04368,23.22,11,5.7,0,3,29.6,Not Fraud
T01954,8.9,5,1.4,0,1,55.4,Fraud
T01935,204.4,20,36.7,0,2,46.9,Not Fraud
T04250,6.06,16,74.2,1,2,22.4,Not Fraud
T03998,10.6,0,149,0,1,49,Not Fraud
T02911,44.45,18,24.1,0,2,56.3,Not Fraud
T01192,10.48,18,16.2,0,1,34.8,Not Fraud
T01889,26.04,19,17,0,3,44.2,Not Fraud
T04577,49.44,1,21.7,0,4,36.1,Not Fraud
T03578,8.28,19,3.5,0,2,18,Not Fraud
T01557,154.57,16,2.2,0,5,18.3,Not Fraud
T01084,56.97,6,8.1,0,2,43.9,Not Fraud
T01006,49.14,17,21.9,0,3,22.5,Not Fraud
T00676,13.94,18,7.1,1,3,52.9,Fraud
T00012,143.49,10,335.2,0,3,60.7,Fraud
T01865,96.07,23,15.3,0,5,27.3,Fraud
T03829,22.88,11,7.7,0,1,4.7,Not Fraud
T04004,47.59,8,16,0,1,21.9,Not Fraud
T00516,52.68,15,45.1,0,1,35.6,Not Fraud
T03270,60.79,15,7.1,0,0,23.6,Not Fraud
T04835,9.45,11,20.6,0,4,49.4,Not Fraud
T03699,74.6,19,14.7,0,1,16.6,Not Fraud
T00133,116.71,22,4.8,0,3,8.2,Not Fraud
T04206,275,17,4.2,0,2,35.5,Not Fraud
T04943,72.49,19,3.9,0,5,76.5,Fraud
T00104,77.55,10,55.7,0,1,11.7,Fraud
T00226,2.43,21,7.2,0,2,45.4,Not Fraud
T02907,37.36,21,4.8,0,2,31.5,Not Fraud
T02135,51.72,1,3.5,0,3,31.7,Fraud
T00356,6.01,14,34.5,0,6,46.5,Fraud
T01061,28.32,11,12.8,1,1,10,Not Fraud
T00698,132.49,23,7.4,0,3,34.3,Not Fraud
T00275,29.08,0,12.8,0,0,76.6,Not Fraud
T04336,64.5,2,16.7,0,2,66.7,Fraud
T03501,15.98,1,12.7,0,2,22.6,Fraud
T02159,100.37,22,16.3,0,2,28.2,Not Fraud
T01378,10.44,5,4.7,0,2,20.3,Not Fraud
T03693,248.4,13,1.1,0,0,40.7,Not Fraud
T00747,54.85,0,4.8,0,3,44.1,Not Fraud
T02150,74.87,11,160.7,0,4,34.3,Not Fraud
T00379,5.28,18,3.6,0,2,58.8,Fraud
T00857,19.74,11,2.8,0,3,17.4,Not Fraud
T00741,360.47,23,0.6,0,1,7.7,Not Fraud
T02185,61.34,7,0.5,0,1,26.5,Not Fraud
T02190,31.92,7,1.1,1,3,34.4,Not Fraud
T04308,76.5,11,6.2,0,2,39.7,Fraud
T00278,11.57,23,4.5,0,3,44.7,Fraud
T02747,22.53,13,125.6,0,3,22.4,Not Fraud
T01183,10.4,8,4.5,0,3,37.9,Not Fraud
T03448,76.16,18,15.2,0,4,7.3,Not Fraud
T02076,64.91,4,7.5,0,3,31.5,Not Fraud
T03542,408.86,20,10.8,0,2,10.1,Not Fraud
T00350,16.23,1,0.8,0,5,38.6,Not Fraud
T03112,37.75,15,11.4,0,2,55.7,Not Fraud
T01800,33.98,11,6.2,0,7,24.8,Fraud
T00363,50.53,5,20,0,1,34.2,Fraud
T02877,81.84,17,21.2,1,3,24.6,Fraud
T04495,29.62,13,4.8,0,2,18.5,Fraud
T01069,8.67,7,3.2,1,1,11.7,Not Fraud
T01872,118.62,0,0.9,0,3,48.7,Not Fraud
T03401,19.22,1,21.2,0,2,70,Fraud
T04700,114.44,12,3.3,0,1,7.7,Not Fraud
T03093,27.87,11,6.3,0,2,17.3,Fraud
T00433,53.19,11,5.4,0,0,17.2,Not Fraud
T02896,107.87,1,1,0,2,35.2,Not Fraud
T02724,11.78,14,13,0,4,52.5,Not Fraud
T03961,270.85,16,14.6,0,4,17.7,Not Fraud
